date,aqi,pm2_5,pm10,no2,so2,co,o3,water_quality_index,noise_level_db
2009-01-23,209.74389200358812,69.465796255414,96.1236662940975,74.92918505492572,22.505825707914404,2.859590299564936,101.6683632643377,39.05199074679969,52.38419908410412
2009-01-24,155.62264600867138,103.94571663214508,76.36180353070398,38.71197073194894,25.994890825587248,2.198457793160992,42.47328877036551,68.65072210059657,46.84502257078512
2009-01-25,227.62830134952884,19.486162125853475,95.41967352393306,12.266460166236602,40.625090333067334,0.8548760117409842,97.87686700419457,49.210830918851556,75.24328598576074
2009-01-26,237.61544585156378,123.24476784197145,146.7908448576079,64.36293958920312,13.543239615250009,2.4880553021281635,117.36845476025833,34.33366591692658,57.472962372969775
2009-01-27,180.01126587739253,99.14615993794418,57.37693698189847,67.97612011035089,18.982128008229687,0.5502309762457586,22.365549256213264,35.494356361173956,67.69867264977748
2009-01-28,311.58384826930376,48.15467975741145,80.61429906637606,46.57253645966509,15.260998018577245,4.733689837953666,102.35772805099512,87.89085795357668,73.6581859364547
2009-01-29,169.2331633010725,101.26906461806327,190.28712074488712,57.55516431742137,13.595339638740795,4.688064237341158,85.07913736729908,40.759071019592135,80.28982163399962
2009-01-30,144.90435595606297,85.61542365529712,188.27955114802086,25.91101862734473,45.186253007567295,2.277939819875617,27.062887336451507,73.06104138366021,81.05221531729067
2009-01-31,219.36324179300402,15.991590371308142,50.609438993187965,24.111042885574946,26.69546060990361,1.1497579593448097,25.956576454072014,53.97342440873251,50.58931632224633
2009-02-01,168.31771497984994,106.61088249571387,195.92067418340469,17.941657068794914,22.738082112758544,2.2796339926153744,66.57524086379654,34.24213782856159,77.81316850149722
2009-02-02,172.08039606789652,63.76258911626909,35.18730202778931,26.37044567151445,32.55539822117912,2.14126333980853,64.78495428380336,77.335061896511,80.13863105436877
2009-02-03,282.3736726780502,91.43062613030682,177.42035826745388,31.90534787877157,8.637669233376027,1.23575685505644,86.73991956556596,52.231667917418875,49.28416074714044
2009-02-04,180.3107198722347,124.80396440237855,132.64831076683566,53.799810664701695,37.31863154223937,4.263604792711915,48.90514915932605,55.112002003368296,78.54359197980688
2009-02-05,134.0051598520224,32.33707512729261,125.90278616495137,14.930350939704365,20.571508387686713,4.771109711302136,86.98508598776063,56.40629069457924,47.17202150561691
2009-02-06,228.8423572567734,128.63233315208385,162.61969926095068,47.987341851619526,39.5083810189676,1.2395506786736536,67.1349481286076,67.2179151797987,82.35190260398815
2009-02-07,198.94598098969942,137.9679731081481,30.02627201466613,22.381493107506916,32.71343615735742,2.5663008337229734,116.27483562670602,89.18016665296352,55.06342090471208
2009-02-08,178.8784965140262,105.38273842321816,92.30231935136297,26.751244871685362,30.11484851415603,4.663687112822072,119.24336630294725,59.28409536035443,50.70885190117396
2009-02-09,172.01650964233318,93.28681300684904,181.90599861990628,29.93593145492283,27.653544464716866,4.324502124147484,107.10146761223886,42.04636610412966,79.75944378849937
2009-02-10,265.9437702145865,121.93148019352743,178.49205744650038,44.64150007524408,9.523898589650813,3.940380363611163,45.64389558597205,63.976545166191634,56.43829849735802
2009-02-11,296.5353537287682,31.49947120651352,71.73456684919293,27.016680278646945,12.199516383739578,0.5041356796602892,86.54173951387008,87.6381052969505,59.891891439904754
2009-02-12,172.73262793827413,131.01241117940987,148.61601898485094,45.710471398719555,34.968869716965486,2.5001509042126058,108.51701193448493,59.93950803304606,68.73266091299062
2009-02-13,277.3643867345255,77.62949996241603,136.19706667831835,79.3734879426257,33.45898054061179,3.474612779718894,53.16754521926136,57.78436586954314,77.60576280087054
2009-02-14,224.72962421917555,45.99850232323999,103.91553571751919,60.8720245693924,48.061017606881784,2.9050063495633083,98.51656674893397,36.53586519410911,73.0965795209269
2009-02-15,143.57837674885226,102.67565721994987,157.65078878327589,63.136220616964955,42.4830728604079,1.3338176653216103,92.06480454151172,58.69601195327326,68.1108528294916
2009-02-16,230.29614159322688,49.57261597902062,61.55490903902292,70.22070106983494,10.776607259486262,1.486439524480862,118.8181518042969,63.01367105215467,52.57551485116587
2009-02-17,296.4028686168888,40.39729510021061,37.39872906642211,54.97088445197884,16.35662014536119,1.4554226942400248,35.62560870358979,82.3085883577804,83.99804461348295
2009-02-18,244.82512390692415,17.081712797664306,62.43481600252114,29.052245828247393,16.5554324634355,3.2472660594803213,57.988320487174995,51.641395538871635,62.34840726926723
2009-02-19,216.42842250502883,74.50027190380926,191.7337317416267,32.16042515393107,39.317062733118846,1.6975092032324404,65.79745608121763,61.17633567425513,66.18403275565636
2009-02-20,292.7927985224891,50.55008939309651,169.30432260697597,55.758881828162544,28.973116140945038,4.039428756532907,111.34678407519863,57.497434287781104,83.24898093825875
2009-02-21,187.28455146847114,125.37183728828597,66.12825429500464,22.358789260640265,30.12202089098236,3.287746379334211,103.29345673603984,68.79471306606115,83.17884089917015
2009-02-22,232.4775174712838,79.14076718613207,188.04907130316377,59.77412881376769,32.9011289071839,3.5498607304252094,35.86717492748028,64.99960724051122,63.93639739315674
2009-02-23,203.21659541136347,80.54916052678398,33.58916846160254,20.470987120702155,13.104917639640737,3.5711704280454617,61.59964948196413,67.81883414629539,70.1361562365534
2009-02-24,246.12148081401315,71.04382096862838,63.955916338154886,23.615390807337665,28.71296576303273,1.8635417499442999,117.31585486810818,30.576160747518358,69.70684564362737
2009-02-25,129.98684893195633,87.40456122183208,84.04925187365137,46.510663282866425,37.330902529435974,2.7057198095152946,38.18198255301206,74.96054954766045,58.568405550739726
2009-02-26,164.16895035085204,131.59412686871565,166.84753467735922,68.00403997275525,14.223039788631144,4.2654261456239695,117.77789692641277,86.43498034691805,48.26898112366082
2009-02-27,192.1394025088993,89.3552023252872,168.34834349901016,46.623304625194685,34.43314647394429,1.6806460518131554,113.41866148959596,37.45784049010335,56.40796989472758
2009-02-28,225.60236612398555,29.476176571136527,168.46861057622723,25.382800390449464,33.725952602216566,0.9663295579338068,110.65277455026359,79.96684667466238,66.44497224006518
2009-03-01,227.17473998599024,120.69568535469794,186.7665288734497,57.09332882611847,26.6548821171819,3.066363990966423,51.73639542241918,61.60824658913806,78.34450466598247
2009-03-02,133.14887802145768,80.33964371693793,33.113649275696304,51.904733013335964,16.281579435891814,0.5629731632731863,99.05012349137289,88.51888456090249,64.10226334305185
2009-03-03,134.8316004046593,35.14035976929097,41.969975564479924,71.64570843363195,23.95995054987896,1.3889773151168519,74.41712397793188,33.513658014492194,58.5037332612917
2009-03-04,134.04854243446474,112.29759671526018,52.864829947498386,23.73452627029397,40.79404725567768,4.896874472855083,93.64282300880576,83.55138076376758,57.291541012275644
2009-03-05,163.99334116914005,71.67512933740488,134.2261217623415,70.63212770745226,44.06500187679209,3.2370739703867764,98.5956479137379,78.15061474817877,68.60976110808465
2009-03-06,157.20800350353375,91.43274499482011,173.7572015212538,62.79852029261618,7.758277045649394,2.4326228605130273,46.851883331203226,64.39143865857208,66.72770134959961
2009-03-07,172.38896119072118,17.85369646985926,62.23187930991664,24.53996101559939,15.304390484224419,4.3607456572531085,50.471331004567205,53.408598754920774,80.73496355147772
2009-03-08,176.25091168420803,143.82356038130746,62.21334342674336,11.482438556174284,10.177403446635907,1.670318193976317,102.1278022587702,63.02093674363235,71.25170768538408
2009-03-09,176.31684930228877,109.61070720841688,146.98993714123668,71.1618481092122,27.39950415474905,3.388244936956631,97.5201816178332,63.45339488792857,62.54802727827355
2009-03-10,216.49450598530314,73.07737761882886,134.48032305712323,61.03669821512663,34.58628149628103,3.7135632133399916,37.57109446563246,43.90950123206174,50.383242345124074
2009-03-11,125.76486497557984,53.366279123413705,119.56520908139667,69.42466601462057,23.13605270956827,3.498119562754334,114.62813973055016,81.88337531069585,65.08963940710808
2009-03-12,120.38701128673638,80.68575256911387,47.42969669619946,20.39421642725891,27.391275888115064,2.0856290314032755,100.25985666528952,55.26363325577327,78.63499506085631
2009-03-13,107.42383819791581,96.52958128547566,136.10894771447093,74.83503081589527,17.88750243153727,0.688587068574694,117.13643720622017,83.21516774077324,69.03571792644041
2009-03-14,132.9138501542395,50.08781208262417,143.36233268643144,70.38746285575324,9.829353709769599,1.865843897664985,24.749817512194532,74.23205587542937,65.08219505242204
2009-03-15,162.57875180781093,40.112190271194095,124.83121868118177,23.37748665316701,43.27000323270521,2.334986441060671,115.43858693818659,64.75451299386012,70.36405069606501
2009-03-16,126.35308134155437,118.39882850377683,64.24048350042926,43.294068664739356,26.215389923074888,2.223494056312955,30.414845483236626,74.45373777751644,52.97137930256013
2009-03-17,115.30226635308458,112.47948138196678,122.74437935925744,74.35810144446766,42.14142052916072,4.7425448717153404,75.33329478292433,47.238638453234095,55.07312912104088
2009-03-18,128.48386473568132,131.18966038909645,188.4743719042157,67.09380113779602,5.0796545148988965,2.6238591712829544,58.84417243837864,77.75394597658781,53.76317891661755
2009-03-19,151.25736235060063,81.92066518824733,194.8539163362787,31.7174389934456,27.248256947016888,4.272530745792427,46.13429625531299,32.53230284261143,68.78223955057223
2009-03-20,100.0501857631666,72.23047276062204,171.53484979513587,19.401077359438958,10.736747206351264,0.9775726960759101,48.80050809276193,65.99357446013761,58.7356378502184
2009-03-21,104.58728667703278,120.58624458690707,68.40691563637593,44.49058374407643,7.845751016195975,0.840101874303111,115.26224706509991,58.884911330991166,69.65765708966308
2009-03-22,172.89773687061174,109.81977139046546,147.57842831349421,64.87810610238512,47.85248089966697,1.7533839771896238,59.155027779283046,40.2422575568567,56.59317721378375
2009-03-23,143.87903811380457,59.7862414513428,184.50320968708183,20.318977820924218,26.643430520778494,3.6824299156651423,92.88378908701493,49.588278742231594,50.1481444614854
2009-03-24,101.77214977177502,73.775298313209,96.29153677209793,54.5840874848455,35.875275392463465,3.406715746587876,39.30284849450814,53.667682956191676,59.62859318494708
2009-03-25,108.20780225507312,17.576755914244245,40.752321170387255,61.62250913581171,35.150500798369904,2.129706364858936,59.06815686035643,48.71363271829655,50.45238137974296
2009-03-26,117.48257334048837,106.65855142454801,59.90062071980475,78.34985561450682,33.89515570304818,1.0545908712112357,47.08331820165982,65.7866249793407,56.10962307709613
2009-03-27,189.83749994571954,126.44880776016801,160.1417807043613,15.694927070170548,8.334783365608775,3.1153895484636287,22.65331401965242,59.010999071990184,51.95136126559301
2009-03-28,174.02078632606094,95.95107114249305,98.27076390394053,26.331217293403768,46.138350067988284,3.2058719736588133,118.30580687733297,44.66233776355333,67.7106458832074
2009-03-29,174.81622914054483,145.9579938709011,177.83790866648195,61.61392731427532,21.441114248777442,2.7826396599054806,23.841635859274582,87.04906328977346,58.79586109406891
2009-03-30,121.42400596079332,58.10513349699182,94.82711332968302,24.39252652064365,12.47663660033746,1.7064153978884509,23.873665826380513,69.50683155055472,75.97725597511078
2009-03-31,172.08601421979597,75.90844314243199,76.02427683458882,15.317088726689525,32.122897917342826,1.4182544974652878,21.161611770380432,41.06970237110805,59.42027712579795
2009-04-01,198.75928810252955,35.66398267199758,118.02522379224303,23.027968756736502,43.55345667997557,1.1466202834085817,87.15861622788766,58.145933748054155,72.38048883067871
2009-04-02,177.9952394932431,52.34254333695013,84.58685379078541,38.58795993377417,7.107049125951246,2.5339406123955803,107.53890095367399,32.02746797457815,47.274905343873066
2009-04-03,203.2745053384258,17.04738664775648,113.7774957706992,21.414846631336736,31.488378684373675,4.0077787814919255,81.47995849435259,57.42405621519758,76.44635354946385
2009-04-04,141.21146699770082,111.73348789102724,112.18217566564546,11.326230636970951,13.02115619916223,3.952834341015855,45.25194018274421,53.39462789178415,76.04217054091944
2009-04-05,178.7870907176689,138.4501609139658,39.5094446536489,50.903681022203756,11.027649421659525,3.4236431782863455,111.62647054771008,35.76786815633665,84.22186037632503
2009-04-06,200.56469235894733,109.42435058174509,122.23806702767577,11.783964040465229,37.46840923706261,1.8310226600447788,61.465467931821905,89.24094492460281,66.2611979381875
2009-04-07,101.03039895825572,106.70252690818647,56.3649834641034,50.76282037181372,20.63512516723133,4.567165515673092,82.76189395832137,42.64237088446691,59.872267553075616
2009-04-08,170.16048949831415,53.10499253985825,58.59208343356977,59.11248816616212,30.362865630659464,4.694069396356853,43.24168649638068,76.62259044760823,59.160650048640434
2009-04-09,109.83820066541534,26.356917274537146,36.513035243741996,26.38400374344829,18.20493524115102,2.681040107680741,52.22408980768145,73.53509834463078,63.26465156757348
2009-04-10,164.79814713348858,64.62608908894208,32.28737831611638,34.12896813007224,38.61182457319193,3.7683271752434875,67.12067393332147,81.46494413852201,51.263690706812255
2009-04-11,139.09272064177614,22.863708467811705,112.29383408569578,70.64569030265899,6.970999569613971,3.848209325910879,44.138013619071906,41.99937442146587,51.09509690513151
2009-04-12,208.98031385321895,65.97145652307051,181.1050996578986,64.21249293118979,27.87781205565979,3.571521140944569,106.74980375384064,77.7819906210708,62.88906521528719
2009-04-13,112.52651588691973,93.7870640453912,34.90738255251807,27.453615728318724,9.064690352900385,3.755814310082133,32.586056417777336,66.45031179931867,64.68382211076727
2009-04-14,208.8092863309777,34.960136848992654,89.23165751778602,72.93868915950439,38.2060031669448,1.4886511263632376,96.5596661018416,75.74588981093082,57.956701013643226
2009-04-15,153.83892646801377,37.275587474848805,142.65839531409907,58.96068458077083,36.40797864514994,3.2111830254111786,103.30895969145428,68.880631602076,81.04488634293085
2009-04-16,175.54475160735805,29.25268834233178,80.93688079617851,37.18617998246787,37.832097803420545,2.3975454995054912,70.3712984374235,41.501812500106176,70.34674289063209
2009-04-17,204.43995307885297,30.51290266547123,198.99046403272902,31.66261283019077,8.45770976780428,3.6810476911250842,77.83133353908929,87.25118171115226,49.06176330656342
2009-04-18,165.63623309932947,41.25166363211875,123.94629434610083,66.97844862143602,9.390332888247006,0.9898909514022853,32.330285332241544,50.56601668980931,56.09460807042955
2009-04-19,74.41675015528706,112.35956004310161,60.56221700095698,26.184390379382833,15.45615659066932,3.5075464193398513,73.58279849434459,44.86270368756639,66.62712237955506
2009-04-20,125.08441152451783,62.58643827845297,142.13213619596004,24.252395824935522,48.171930772854566,0.6875073462245604,58.71765789722241,47.99158982930376,59.73428504990936
2009-04-21,160.34218168372223,124.43307871243437,32.270798478025355,15.012279850878562,10.64955113247311,3.7398840703214895,55.12747612897032,59.780081134121204,51.69739576900486
2009-04-22,129.9677575020514,63.23927594834914,58.36385156308308,53.554029999117546,25.884642164741233,2.142364508982651,98.79917533989075,31.879481571114777,79.91907724787632
2009-04-23,170.16262267536032,91.29414132911363,189.4098477403634,25.21806663985143,24.307145732720766,4.04285796213359,101.76448156920702,45.47091914696857,78.32832684703112
2009-04-24,161.6754167691497,101.71470929006085,82.02025132769987,67.87970839345584,31.851007556505078,3.190676981509267,76.19019140264055,49.72959040567564,65.99647301970558
2009-04-25,171.14325455217224,132.38173554363277,102.98365831620184,45.895490267614136,8.893153746794445,2.7418660127667778,108.26292291723696,40.81354789602567,55.3897566270767
2009-04-26,227.00405957917772,20.948214241073256,65.63774614258315,21.865439761756676,15.703046051882946,2.877244201422917,100.58817500034682,39.66692670969502,50.73780048772647
2009-04-27,106.13838052324049,16.039767216852827,180.85238238924092,13.97320112571405,43.53060516577226,0.916249928103444,84.23837756125056,37.680373536774646,71.07073538590345
2009-04-28,127.4990081229433,117.71372732359917,106.49263131954727,49.97943053740002,43.051833238704795,4.035172369427779,69.40290438851866,36.2238645023011,46.32533859323121
2009-04-29,147.4747964738832,48.0387335907551,33.648649181867206,60.193955881609234,9.24318110563887,2.957706424928282,28.61222822322145,54.25008423915753,63.329849239558705
2009-04-30,162.23573822131073,90.92309956902281,173.68998337122216,60.68041626050205,25.835862094739344,2.6513965097310646,59.0369048501711,65.79597706398721,77.96238084768903
2009-05-01,166.61452693841198,101.6808316070842,144.58111343121146,48.1228315474905,47.82938392598455,3.3854620282043326,33.90058353886559,52.55471263629539,49.644412792390916
2009-05-02,130.93932981880312,28.33115577134177,173.26312224654455,37.01149462895597,11.028663284147049,1.4487393582100176,92.94209210724087,84.82853118802558,82.2996817811563
2009-05-03,149.5598613564606,45.445339460597296,157.00088408692028,66.34249116677776,40.79854018904915,3.1284450908596875,38.251493189952626,82.51118531800822,60.32843889716413
2009-05-04,125.65207244354207,141.74345068440974,198.4754204737117,18.78138145028681,47.218900974516615,3.1597427804500007,26.67339004462425,69.41865037713825,63.548728900691536
2009-05-05,121.76176653363075,75.4669219751095,54.17328089334407,53.152399526300684,6.687592670887527,3.20373467079932,67.0675329447017,72.30323990592824,59.13765003862218
2009-05-06,160.2169330668875,109.0638276732203,145.29412676338507,33.16905396141527,17.938717102574252,3.676297356796892,20.376751158744792,48.5758897023369,58.34082985518381
2009-05-07,156.04353503413114,103.85736172690835,84.06348304946957,62.548060377276975,32.50325463259956,2.1981339240802233,55.794642727607155,52.76311138150254,53.23485439519956
2009-05-08,120.30394004417444,43.01571369170123,173.96268639074327,22.73967950420759,28.960413901776615,1.275008017875245,101.39493174733195,68.24299400284397,65.67807746588663
2009-05-09,187.220957341702,99.90069609555883,105.2709840086753,31.492913229966277,16.07378236736912,1.777385435581349,25.237090411720757,47.3391439605835,72.6418445761222
2009-05-10,106.4775511245236,134.97777767294525,136.3679217957211,31.54610210486612,34.17933724763051,2.487917880479422,70.59536472032951,81.2119911018304,55.533525430430316
2009-05-11,105.98348736275675,70.89941614927824,62.62497591542359,12.394436390869764,23.31141950644829,4.973851992618158,91.39289386598541,43.76465045807883,46.469752377070655
2009-05-12,152.8185971100807,18.766100330519738,66.26086100242662,32.51421827134058,15.192575431769912,2.739764027434356,37.513220341782166,44.58625819743509,54.367656530017705
2009-05-13,186.7469935758405,31.854128546891822,131.9909544279211,60.84584840803906,29.622287242774092,2.860201801953438,108.87717765307363,84.98117956060563,73.58020101883737
2009-05-14,206.79089588253873,86.58540014191247,86.80673432806438,11.034326893883208,15.987438160474918,2.8315752056769075,114.32722183329892,42.52236664558917,81.88175771022668
2009-05-15,167.44321914559367,96.05740979667367,187.44054914810502,79.41737840607041,13.848802844039056,0.9915162836238502,90.50969499409591,88.5771419471265,80.08875430624221
2009-05-16,120.02414200735558,33.06182857615035,55.54885231539569,70.39428023328838,21.31654776314952,3.268598826566536,29.026401361757095,54.69429154934829,82.26634456236756
2009-05-17,159.43296504393965,111.61624661672019,168.50542964516603,54.09431400543615,16.802625356621476,3.0903894562631855,29.96471798898806,82.37506097346102,61.68824575613012
2009-05-18,114.62148775271996,126.28766276719199,93.90267877352795,59.93841234068604,48.73691585544543,4.028616931888897,109.75679008927092,50.837302238685155,79.98231746813545
2009-05-19,213.1473359063654,66.61553073862575,166.7214239049869,60.767377593080035,43.78889399792662,0.5568426477856114,106.13759707877108,47.64668342273718,80.63699541012522
2009-05-20,141.35986455885075,37.68950696697494,171.36985722555258,25.79338886664521,32.58051004192001,1.531773644600043,53.46737469921431,62.26446025877627,52.215415919597106
2009-05-21,126.84280737849772,70.7012608468846,136.521870980897,38.1451838854007,22.910144325921966,1.2096541264120728,32.05724432578158,64.6563298460589,65.02457849257542
2009-05-22,179.6670304550669,78.90589374806407,90.03426355474295,28.76293470310424,38.6291739380374,2.969075628223305,47.964328219499656,35.77182610591503,80.01951939906331
2009-05-23,107.46976214359313,98.78749018841198,156.96264156445108,59.24481805522694,44.38784251182876,1.2311151818048083,84.91609865466825,37.31379170662369,78.86248094869993
2009-05-24,144.4228353381526,108.02890068207155,44.24177963977668,10.706861449207764,43.59860214433367,4.267588500119425,31.158147112914808,36.10446087629757,54.46395814450314
2009-05-25,218.62550843540086,78.79787311189705,46.772124456315595,31.35778623758544,45.69104707054439,2.145105393450348,102.36140438097571,82.38913274559067,83.8849612893551
2009-05-26,151.3461046663288,86.30801049408285,167.41341824391566,20.41753813333372,31.400810571794175,4.147171538301549,109.17088897584819,74.70974047331055,60.9085262575977
2009-05-27,88.79333795906527,144.21895513879366,169.0403887434565,24.192704100395957,23.95250920940575,1.3990579734095692,73.5752946332575,33.17304213234696,84.80250151717077
2009-05-28,223.5101752248255,108.35394184307192,49.527811204189184,54.60471218804961,27.61320955676512,1.0685737466043674,50.95603309651895,76.57361557902567,70.78220974256425
2009-05-29,120.27887902299457,79.44361911840026,149.3060100926492,79.84587232552342,46.32453457186963,4.087129086078189,51.160277288273605,63.04687397751493,55.485474424457955
2009-05-30,107.53969356499235,94.86272300229103,32.094318349500895,63.68653429007978,28.95059000471054,4.6118366779378075,67.85477503670644,63.503109071431474,59.3227104962255
2009-05-31,206.6276769987786,91.11454686294886,63.99327024568477,50.346469965861424,11.727888205445417,4.702675803720856,89.3212213033716,36.19757795544281,69.32807017012232
2009-06-01,115.38048957685871,67.79820489494352,117.2370363509717,10.633192239781277,49.622321841778614,2.4397971280794026,112.74218803232633,59.069222056608645,59.948682213713504
2009-06-02,129.25516961393114,131.58821215195343,83.75693907041102,55.22660873044762,49.10049267051778,1.1857383381402982,29.26923725020655,33.402708908460504,64.18258403120299
2009-06-03,178.8753104776934,25.289345114583565,68.49053471832624,35.67630197338163,35.96732869062527,3.8235706431038707,25.955201313861323,44.35802519625159,80.72948153906499
2009-06-04,77.71587634269586,116.15709385139449,34.959216267751934,24.62290766833341,32.576461510617506,0.7928752537027166,59.683132385974105,78.33770154397797,49.54938304613137
2009-06-05,120.55029775072991,132.24603315518328,121.98718915223733,32.50974494117739,8.074517234604887,1.2966308710337566,34.231206024717295,86.68213753197765,82.48793354040833
2009-06-06,52.86888272055995,51.03200130057493,152.59945588518863,66.33487178538255,44.32694784096359,3.0944826599332877,35.92036659075187,51.75386919227223,52.3203268022659
2009-06-07,57.45531756358454,17.99021286800868,162.69182162149454,39.312603430432034,23.872337106139668,1.3158869860307671,95.11608151271524,42.623997928364375,73.3053408315696
2009-06-08,102.85412477576516,27.791021179006187,112.4033841141229,49.938746996651794,22.409662741524237,3.668873013984402,61.50005139112827,80.80793454508799,83.62132906292727
2009-06-09,99.06649436269865,108.16763856155544,132.59216261941378,59.83419667651584,32.59002106662757,0.7352338181539277,23.045714581387294,60.931365773771006,79.06199087026376
2009-06-10,27.60837325098126,109.74769588036031,41.854542197487355,73.34538599670745,30.714421027058755,3.51116150101752,20.94799455862311,45.67956298005645,60.39374357585743
2009-06-11,127.66020900889825,103.15518890227878,139.25162551459337,57.743525616197424,41.20440420610009,4.133552315066325,84.65414348482487,59.2114247832247,72.24514280101982
2009-06-12,73.67202336305553,34.512386758879714,144.62068861753127,67.66330235651225,13.245323163640741,2.99172201994055,96.76793444474693,37.18130149232113,79.59774763621192
2009-06-13,54.13011517406526,82.13025691310422,110.35592127919072,19.755300346693762,43.9211904153736,0.5040748723064365,40.52440293978335,85.09674406085418,66.92254084667867
2009-06-14,130.6937179242266,134.76917336122725,132.05583830182525,52.14120304685965,10.319457072582562,3.1677480779562868,61.643343205910114,81.25319659556688,63.25711346223693
2009-06-15,28.542957250481944,144.58880438295077,106.00589905752899,48.96402817235924,11.351073179314403,4.039833666744156,85.64644324849566,30.775730270005575,71.66276622691055
2009-06-16,162.02619283327857,81.09655264102976,72.23020798731099,71.72575337853894,24.531799536621953,1.1478399017914254,64.55377889918998,46.542219152930684,45.27473171991908
2009-06-17,52.27080706698821,147.4501389676242,75.19717555267302,23.373262664209474,34.66566041884063,3.107303931224659,61.911065409617365,68.77092948688372,47.15577412594915
2009-06-18,110.43189090654245,21.36730417169152,40.18098429539291,49.153379055526166,26.298812802526662,1.479245385752729,117.51330979072495,58.35392773111592,49.741389930944436
2009-06-19,75.15443391278077,52.32267609277577,146.91744911111118,74.28753520175736,32.583569813372804,2.860869893488,30.127136881522027,67.65819860230445,82.31163617121906
2009-06-20,80.04915898551037,48.31639069407999,165.58894765484786,78.91287294229444,35.72237105285194,3.5752126602966983,43.81893663970854,89.84487167829147,75.62294404267583
2009-06-21,81.65844167170705,119.85099653295615,154.3657175246364,39.64581644647801,12.639615132246146,4.6432825673265565,32.310650846335015,88.82786855354087,54.32699660539461
2009-06-22,123.53762283328933,84.81321829967507,51.973633257236074,70.35598668442977,19.39501680165528,3.9819727755005756,77.81754353396234,82.94373633174166,51.184181309903394
2009-06-23,80.69696314641928,147.88202398636017,197.11924160206695,37.04813857651109,10.836802783453011,1.7829073036606324,50.00251474044716,84.47783448788144,77.02993203396625
2009-06-24,84.3957807740183,121.1030772143906,124.38563728745687,74.3173662167029,35.477177138437014,2.6427470277630487,111.64966436829975,33.57654413061033,53.40754695821018
